Points_0,Points_1,Points_2,TI,U_0,U_1,U_2,U_Magnitude,k,p
-693,314.785,90.314,0.0800975,7.99747,0.00507992,0.00149019,7.99747,0.615898,0.197438
-680.4,314.785,90.314,0.0800977,7.99717,0.00535623,0.00157833,7.99717,0.615902,0.199703
-667.8,314.785,90.314,0.0800979,7.99686,0.00564562,0.00165251,7.99686,0.615905,0.201991
-655.2,314.785,90.314,0.0800981,7.99653,0.00595253,0.00174281,7.99653,0.615908,0.204425
-642.6,314.785,90.314,0.0800983,7.99619,0.00627582,0.00182918,7.99619,0.615911,0.20693
-630,314.785,90.314,0.0800986,7.99583,0.00662072,0.0019338,7.99584,0.615915,0.209593
-617.4,314.785,90.314,0.0800988,7.99547,0.00698403,0.00203487,7.99548,0.615919,0.212295
-604.8,314.785,90.314,0.080099,7.9951,0.00736815,0.00214328,7.9951,0.615922,0.21511
-592.2,314.785,90.314,0.0800993,7.99471,0.00777512,0.00225434,7.99472,0.615926,0.217996
-579.6,314.785,90.314,0.0800995,7.99431,0.00820623,0.002368,7.99432,0.615929,0.220979
-567,314.785,90.314,0.0800997,7.99389,0.00866023,0.00249304,7.9939,0.615933,0.224066
-554.4,314.785,90.314,0.0801,7.99346,0.00914652,0.00262835,7.99347,0.615937,0.227233
-541.8,314.785,90.314,0.0801003,7.99302,0.0096611,0.00276774,7.99303,0.615941,0.230487
-529.2,314.785,90.314,0.0801006,7.99257,0.0102073,0.00292545,7.99257,0.615946,0.233848
-516.6,314.785,90.314,0.0801009,7.9921,0.0107896,0.00308758,7.99211,0.61595,0.237256
-504,314.785,90.314,0.0801012,7.99163,0.0114048,0.00325917,7.99163,0.615955,0.240751
-491.4,314.785,90.314,0.0801015,7.99114,0.0120557,0.00344101,7.99115,0.615961,0.244306
-478.8,314.785,90.314,0.0801019,7.99064,0.0127477,0.00362516,7.99066,0.615966,0.247901
-466.2,314.785,90.314,0.0801022,7.99014,0.0134783,0.0038227,7.99015,0.615971,0.251579
-453.6,314.785,90.314,0.0801026,7.98962,0.0142563,0.00402599,7.98963,0.615977,0.255311
-441,314.785,90.314,0.080103,7.98909,0.0150832,0.00425388,7.9891,0.615984,0.259124
-428.4,314.785,90.314,0.0801035,7.98855,0.0159598,0.00448512,7.98857,0.61599,0.262903
-415.8,314.785,90.314,0.080104,7.98801,0.0168968,0.00473655,7.98803,0.615998,0.266728
-403.2,314.785,90.314,0.0801045,7.98747,0.017878,0.00501089,7.98749,0.616006,0.270523
-390.6,314.785,90.314,0.080105,7.98694,0.0189414,0.00528047,7.98696,0.616015,0.274226
-378,314.785,90.314,0.0801056,7.9864,0.0200616,0.00557582,7.98642,0.616024,0.277961
-365.4,314.785,90.314,0.0801062,7.98588,0.0211836,0.00589433,7.98591,0.616033,0.281624
-352.8,314.785,90.314,0.0801069,7.98537,0.0225752,0.00619068,7.98541,0.616043,0.284944
-340.2,314.785,90.314,0.0801075,7.98486,0.0236951,0.00655035,7.9849,0.616053,0.288437
-327.6,314.785,90.314,0.0801082,7.98441,0.0251702,0.00687486,7.98445,0.616063,0.291446
-315,314.785,90.314,0.080109,7.98396,0.026705,0.00724201,7.984,0.616075,0.294071
-302.4,314.785,90.314,0.0801098,7.98352,0.0278944,0.00764301,7.98358,0.616087,0.2968
-289.8,314.785,90.314,0.0801105,7.98316,0.0298174,0.00801706,7.98322,0.616099,0.298775
-277.2,314.785,90.314,0.0801115,7.9828,0.0309288,0.00841094,7.98286,0.616114,0.300691
-264.6,314.785,90.314,0.0801126,7.98254,0.0330332,0.00891798,7.98261,0.616131,0.302122
-252,314.785,90.314,0.0801136,7.98231,0.035584,0.00948435,7.98239,0.616146,0.302345
-239.4,314.785,90.314,0.0801146,7.982,0.0370006,0.00985708,7.98209,0.616161,0.303448
-226.8,314.785,90.314,0.0801158,7.98188,0.0396171,0.0103717,7.98198,0.61618,0.304057
-214.2,314.785,90.314,0.0801171,7.98196,0.0424093,0.011087,7.98208,0.6162,0.302539
-201.6,314.785,90.314,0.0801183,7.98214,0.0444945,0.0116426,7.98227,0.616218,0.299762
-189,314.785,90.314,0.0801195,7.9825,0.0466461,0.0121215,7.98265,0.616237,0.295301
-176.4,314.785,90.314,0.0801208,7.98308,0.0490865,0.0126752,7.98324,0.616256,0.289193
-163.8,314.785,90.314,0.080122,7.98382,0.0516235,0.0132421,7.984,0.616276,0.281652
-151.2,314.785,90.314,0.0801232,7.98473,0.0541629,0.0138079,7.98493,0.616294,0.272832
-138.6,314.785,90.314,0.0801244,7.98584,0.0566534,0.0143559,7.98606,0.616312,0.262375
-126,314.785,90.314,0.0801255,7.98718,0.0590858,0.014897,7.98741,0.616329,0.250008
-113.4,314.785,90.314,0.0801266,7.98876,0.0614456,0.0154153,7.98901,0.616346,0.235629
-100.8,314.785,90.314,0.0801275,7.99057,0.0637066,0.0159195,7.99084,0.61636,0.219338
-88.2,314.785,90.314,0.0801284,7.99262,0.0658318,0.0163882,7.99291,0.616373,0.201093
-75.6,314.785,90.314,0.080129,7.99491,0.0677899,0.0168279,7.99521,0.616384,0.180955
-63,314.785,90.314,0.0801295,7.99743,0.0695325,0.0172163,7.99775,0.616391,0.158945
-50.4,314.785,90.314,0.0801298,8.00015,0.0710305,0.0175565,8.00048,0.616395,0.135261
-37.8,314.785,90.314,0.0801298,8.00305,0.0722304,0.0178377,8.0034,0.616395,0.110061
-25.2,314.785,90.314,0.0801295,8.0061,0.0731158,0.0180495,8.00645,0.616391,0.0836309
-12.6,314.785,90.314,0.0801289,8.00925,0.0736433,0.0182097,8.00961,0.616382,0.0563103
5.90003e-14,314.785,90.314,0.0801281,8.01246,0.0738027,0.0182734,8.01282,0.616369,0.0284082
12.6,314.785,90.314,0.0801269,8.01569,0.0735954,0.0183156,8.01604,0.616351,0.000497733
25.2,314.785,90.314,0.0801254,8.01887,0.0729827,0.0182267,8.01922,0.616327,-0.0272993
37.8,314.785,90.314,0.0801236,8.02196,0.0720433,0.0181417,8.0223,0.6163,-0.0541398
50.4,314.785,90.314,0.0801214,8.02493,0.0707254,0.0179421,8.02526,0.616266,-0.0801861
63,314.785,90.314,0.0801189,8.02771,0.0691202,0.0176798,8.02803,0.616228,-0.104712
75.6,314.785,90.314,0.0801161,8.0303,0.067259,0.01739,8.0306,0.616185,-0.127555
88.2,314.785,90.314,0.080113,8.03265,0.0651035,0.0169956,8.03293,0.616138,-0.14856
100.8,314.785,90.314,0.0801097,8.03475,0.062872,0.0166123,8.03501,0.616086,-0.16732
113.4,314.785,90.314,0.0801061,8.0366,0.060251,0.0161186,8.03684,0.616031,-0.18412
126,314.785,90.314,0.0801022,8.0382,0.0579729,0.0156847,8.03842,0.615971,-0.198819
138.6,314.785,90.314,0.0800981,8.03946,0.0547946,0.0150458,8.03967,0.615908,-0.211529
151.2,314.785,90.314,0.0800941,8.04053,0.0533293,0.0146813,8.04072,0.615846,-0.221826
163.8,314.785,90.314,0.0800896,8.04138,0.0505508,0.0142066,8.04156,0.615777,-0.230925
176.4,314.785,90.314,0.080085,8.04177,0.0456391,0.0134404,8.04191,0.615707,-0.236521
189,314.785,90.314,0.0800807,8.04191,0.0431062,0.0129215,8.04203,0.615641,-0.239256
201.6,314.785,90.314,0.0800765,8.04198,0.040768,0.0124456,8.04209,0.615575,-0.240794
214.2,314.785,90.314,0.0800721,8.04196,0.0384456,0.0119958,8.04206,0.615508,-0.241436
226.8,314.785,90.314,0.0800676,8.04184,0.0362006,0.0114958,8.04193,0.615439,-0.24215
239.4,314.785,90.314,0.0800632,8.04158,0.0341109,0.0110661,8.04166,0.615371,-0.241455
252,314.785,90.314,0.0800588,8.04125,0.0317706,0.0106229,8.04132,0.615303,-0.240017
264.6,314.785,90.314,0.0800543,8.04086,0.0295687,0.0101798,8.04092,0.615235,-0.238027
277.2,314.785,90.314,0.0800499,8.04041,0.0275673,0.00975893,8.04046,0.615166,-0.235273
289.8,314.785,90.314,0.0800454,8.03991,0.0257069,0.00936012,8.03995,0.615098,-0.232052
302.4,314.785,90.314,0.080041,8.03934,0.0239711,0.00897715,8.03938,0.615029,-0.228389
315,314.785,90.314,0.0800365,8.03872,0.0223372,0.00861067,8.03875,0.614961,-0.224307
327.6,314.785,90.314,0.0800322,8.03806,0.020796,0.00826087,8.03809,0.614894,-0.219924
340.2,314.785,90.314,0.0800278,8.03738,0.0193412,0.00792674,8.03741,0.614827,-0.215303
352.8,314.785,90.314,0.0800235,8.03669,0.0179649,0.00760889,8.03671,0.61476,-0.2105
365.4,314.785,90.314,0.0800192,8.03599,0.0166584,0.00730626,8.03601,0.614694,-0.205575
378,314.785,90.314,0.0800149,8.03528,0.0154157,0.00701719,8.0353,0.614629,-0.200574
390.6,314.785,90.314,0.0800106,8.03457,0.0142342,0.00674046,8.03459,0.614563,-0.195531
403.2,314.785,90.314,0.0800064,8.03387,0.0131128,0.00647488,8.03388,0.614499,-0.190476
415.8,314.785,90.314,0.0800022,8.03317,0.0120517,0.00621798,8.03319,0.614434,-0.185437
428.4,314.785,90.314,0.079998,8.03249,0.0110512,0.00596828,8.0325,0.61437,-0.180431
441,314.785,90.314,0.0799939,8.03181,0.0101116,0.00572478,8.03182,0.614306,-0.175471
453.6,314.785,90.314,0.0799897,8.03115,0.00923198,0.00548657,8.03115,0.614242,-0.170573
466.2,314.785,90.314,0.0799855,8.0305,0.00841074,0.00525289,8.0305,0.614178,-0.165749
478.8,314.785,90.314,0.0799813,8.02986,0.00764555,0.00502325,8.02987,0.614113,-0.161006
491.4,314.785,90.314,0.0799772,8.02925,0.00693375,0.00479736,8.02925,0.614049,-0.156349
504,314.785,90.314,0.079973,8.02865,0.00627246,0.00457498,8.02865,0.613985,-0.151784
516.6,314.785,90.314,0.0799688,8.02807,0.00565867,0.00435608,8.02807,0.61392,-0.147314
529.2,314.785,90.314,0.0799646,8.02751,0.00508948,0.00414077,8.02751,0.613856,-0.142942
541.8,314.785,90.314,0.0799604,8.02696,0.00456222,0.0039292,8.02696,0.613791,-0.138671
554.4,314.785,90.314,0.0799561,8.02643,0.00407414,0.00372173,8.02643,0.613727,-0.1345
567,314.785,90.314,0.0799519,8.02592,0.00362251,0.00351873,8.02592,0.613662,-0.130431
579.6,314.785,90.314,0.0799477,8.02542,0.00320463,0.00332058,8.02542,0.613597,-0.126464
592.2,314.785,90.314,0.0799435,8.02494,0.00281783,0.00312766,8.02495,0.613533,-0.1226
604.8,314.785,90.314,0.0799394,8.02448,0.00245949,0.00294035,8.02448,0.613469,-0.118838
617.4,314.785,90.314,0.0799352,8.02403,0.00212708,0.00275893,8.02403,0.613405,-0.115177
630,314.785,90.314,0.0799311,8.02359,0.00181819,0.00258371,8.02359,0.613342,-0.111616
642.6,314.785,90.314,0.079927,8.02316,0.00153051,0.00241492,8.02316,0.613279,-0.108155
655.2,314.785,90.314,0.0799229,8.02275,0.00126193,0.00225276,8.02275,0.613217,-0.104792
667.8,314.785,90.314,0.0799189,8.02235,0.00101045,0.00209736,8.02235,0.613155,-0.101526
680.4,314.785,90.314,0.0799149,8.02196,0.000774268,0.00194881,8.02196,0.613094,-0.0983556
693,314.785,90.314,0.079911,8.02159,0.000551762,0.00180715,8.02159,0.613034,-0.0952792
705.6,314.785,90.314,0.0799071,8.02122,0.000341478,0.00167235,8.02122,0.612974,-0.092295
718.2,314.785,90.314,0.0799033,8.02087,0.000142192,0.00154434,8.02087,0.612915,-0.0894013
730.8,314.785,90.314,0.0798995,8.02053,-4.71986e-05,0.00142295,8.02053,0.612858,-0.0865964
743.4,314.785,90.314,0.0798958,8.0202,-0.000227575,0.00130794,8.0202,0.6128,-0.0838782
756,314.785,90.314,0.0798921,8.01988,-0.00039975,0.00119908,8.01988,0.612744,-0.0812449
768.6,314.785,90.314,0.0798885,8.01957,-0.000564313,0.00109602,8.01957,0.612689,-0.0786939
781.2,314.785,90.314,0.079885,8.01927,-0.000721853,0.000998353,8.01927,0.612635,-0.0762232
793.8,314.785,90.314,0.0798815,8.01898,-0.000872675,0.00090578,8.01898,0.612581,-0.0738306
806.4,314.785,90.314,0.079878,8.01871,-0.00101719,0.00081798,8.01871,0.612528,-0.0715138
819,314.785,90.314,0.0798747,8.01844,-0.00115545,0.000734545,8.01844,0.612476,-0.0692701
831.6,314.785,90.314,0.0798713,8.01818,-0.00128786,0.00065522,8.01818,0.612425,-0.0670968
844.2,314.785,90.314,0.0798681,8.01793,-0.00141411,0.000579626,8.01793,0.612375,-0.0649916
856.8,314.785,90.314,0.0798649,8.0177,-0.0015349,0.000507638,8.0177,0.612326,-0.0629519
869.4,314.785,90.314,0.0798617,8.01746,-0.00164933,0.000438825,8.01746,0.612278,-0.0609754
882,314.785,90.314,0.0798586,8.01724,-0.00175904,0.000373264,8.01724,0.61223,-0.0590592
894.623,314.785,90.314,0.0798555,8.01702,-0.00186362,0.000308897,8.01702,0.612182,-0.0571431
908.872,314.785,90.314,0.0798521,8.01678,-0.00197316,0.000242676,8.01678,0.612131,-0.0551094
924.957,314.785,90.314,0.0798484,8.01653,-0.0020818,0.00017216,8.01653,0.612074,-0.0529035
943.114,314.785,90.314,0.0798444,8.01625,-0.00219921,9.8384e-05,8.01625,0.612013,-0.0505164
963.611,314.785,90.314,0.0798401,8.01595,-0.00230841,2.09366e-05,8.01595,0.611946,-0.0479556
986.748,314.785,90.314,0.0798353,8.01564,-0.00242714,-5.9539e-05,8.01564,0.611874,-0.0452086
1012.87,314.785,90.314,0.0798303,8.01531,-0.00252794,-0.000141312,8.01531,0.611796,-0.0423001
1042.35,314.785,90.314,0.079825,8.01496,-0.00263881,-0.000225873,8.01496,0.611714,-0.0392141
1075.63,314.785,90.314,0.0798194,8.0146,-0.00271894,-0.000308075,8.0146,0.611629,-0.0360074
1113.2,314.785,90.314,0.0798137,8.01423,-0.00281239,-0.00039497,8.01423,0.611542,-0.0326413
1155.61,314.785,90.314,0.079808,8.01385,-0.00285467,-0.000472727,8.01385,0.611454,-0.0292209
1203.49,314.785,90.314,0.0798025,8.01348,-0.002928,-0.000557305,8.01348,0.611371,-0.0256717
1257.53,314.785,90.314,0.0797976,8.01312,-0.00291107,-0.000621996,8.01312,0.611295,-0.0221718
1318.54,314.785,90.314,0.0797937,8.01275,-0.00296736,-0.000711793,8.01276,0.611236,-0.018605
1387.4,314.785,90.314,0.0797915,8.01242,-0.00288145,-0.000747327,8.01242,0.611202,-0.0150892
1465.14,314.785,90.314,0.079792,8.01209,-0.00291216,-0.000858076,8.01209,0.61121,-0.0118715
1552.89,314.785,90.314,0.0797969,8.01176,-0.00279652,-0.000833268,8.01176,0.611285,-0.00815123
1651.95,314.785,90.314,0.0798055,8.01149,-0.00266508,-0.00092467,8.01149,0.611417,-0.00573991
1763.77,314.785,90.314,0.079833,8.01106,-0.00269474,-0.000981717,8.01106,0.611838,-0.00192469
1890,314.785,90.314,0.0798557,8.01075,-0.0024179,-0.000768056,8.01075,0.612186,0
-1260,356.829,90.314,0.0800919,8.00313,0,0,8.00313,0.615812,0.153102
-1214.85,356.829,90.314,0.0800921,8.00319,0.000169839,9.05971e-05,8.00319,0.615816,0.152508
-1173.81,356.829,90.314,0.0800923,8.00317,0.000491877,8.47077e-05,8.00317,0.615819,0.152703
-1136.49,356.829,90.314,0.0800925,8.00304,0.000703976,1.55011e-05,8.00304,0.615822,0.153728
-1102.55,356.829,90.314,0.0800927,8.00284,0.000840283,8.73506e-05,8.00284,0.615825,0.155257
-1071.7,356.829,90.314,0.0800929,8.00269,0.000994616,0.00021213,8.00269,0.615828,0.156376
-1043.65,356.829,90.314,0.080093,8.00254,0.00118828,0.000213583,8.00254,0.61583,0.157365
-1018.14,356.829,90.314,0.0800932,8.00236,0.00133937,0.000277329,8.00236,0.615832,0.158915
-994.954,356.829,90.314,0.0800934,8.00218,0.0014965,0.00031188,8.00218,0.615836,0.160237
-973.87,356.829,90.314,0.0800936,8.00202,0.00163318,0.000391254,8.00202,0.615838,0.161563
-954.7,356.829,90.314,0.0800938,8.00186,0.00178453,0.000423965,8.00186,0.615841,0.162635
-937.27,356.829,90.314,0.0800939,8.0017,0.0019183,0.000466199,8.0017,0.615843,0.163898
-921.422,356.829,90.314,0.0800941,8.00154,0.00205306,0.000507093,8.00154,0.615846,0.16511
-907.013,356.829,90.314,0.0800942,8.00139,0.00218418,0.000549269,8.00139,0.615848,0.166272
-893.912,356.829,90.314,0.0800944,8.00125,0.00231255,0.000585497,8.00125,0.61585,0.16735
-882,356.829,90.314,0.0800945,8.00111,0.00243977,0.000621925,8.00111,0.615853,0.168416
-869.4,356.829,90.314,0.0800947,8.00096,0.00257443,0.00066153,8.00096,0.615855,0.169526
-856.8,356.829,90.314,0.0800948,8.0008,0.0027172,0.000700929,8.0008,0.615857,0.170678
-844.2,356.829,90.314,0.080095,8.00064,0.00286668,0.000743347,8.00064,0.61586,0.171887
-831.6,356.829,90.314,0.0800952,8.00047,0.00302247,0.000787237,8.00047,0.615862,0.173149
-819,356.829,90.314,0.0800953,8.00029,0.00318553,0.000833816,8.0003,0.615865,0.174466
-806.4,356.829,90.314,0.0800955,8.00011,0.00335543,0.0008826,8.00011,0.615868,0.175832
-793.8,356.829,90.314,0.0800957,7.99992,0.00353353,0.000933686,7.99992,0.615871,0.177252
-781.2,356.829,90.314,0.0800959,7.99973,0.00371972,0.000990158,7.99973,0.615874,0.178721
-768.6,356.829,90.314,0.0800961,7.99952,0.00391483,0.0010432,7.99953,0.615876,0.18022
-756,356.829,90.314,0.0800963,7.99932,0.00411884,0.00110709,7.99932,0.615879,0.181783
-743.4,356.829,90.314,0.0800964,7.9991,0.00433515,0.0011619,7.9991,0.615882,0.183353
-730.8,356.829,90.314,0.0800966,7.99888,0.00455845,0.00122428,7.99888,0.615885,0.185012
-718.2,356.829,90.314,0.0800968,7.99865,0.00479619,0.00128355,7.99865,0.615888,0.186716
-705.6,356.829,90.314,0.080097,7.99841,0.0050445,0.00135391,7.99841,0.615891,0.188516
-693,356.829,90.314,0.0800972,7.99816,0.00530677,0.00142144,7.99817,0.615893,0.190342
-680.4,356.829,90.314,0.0800974,7.99791,0.00558133,0.00149703,7.99791,0.615896,0.192246
-667.8,356.829,90.314,0.0800975,7.99765,0.00586988,0.00157737,7.99765,0.615899,0.194178
-655.2,356.829,90.314,0.0800977,7.99738,0.00617456,0.00165403,7.99738,0.615902,0.196146
-642.6,356.829,90.314,0.0800979,7.9971,0.00649295,0.00174136,7.99711,0.615905,0.198181
-630,356.829,90.314,0.0800981,7.99682,0.00683371,0.00182375,7.99682,0.615908,0.200254
-617.4,356.829,90.314,0.0800983,7.99652,0.0071863,0.00192086,7.99653,0.61591,0.202427
-604.8,356.829,90.314,0.0800985,7.99622,0.00756239,0.00201683,7.99623,0.615913,0.204605
-592.2,356.829,90.314,0.0800987,7.99592,0.00795765,0.00212155,7.99592,0.615916,0.206857
-579.6,356.829,90.314,0.0800988,7.9956,0.00837505,0.00222297,7.99561,0.615919,0.209136
-567,356.829,90.314,0.080099,7.99528,0.00881241,0.00233369,7.99528,0.615922,0.21149
-554.4,356.829,90.314,0.0800992,7.99495,0.00927747,0.00245635,7.99496,0.615925,0.213873
-541.8,356.829,90.314,0.0800994,7.99462,0.00977582,0.00257031,7.99462,0.615927,0.216257
-529.2,356.829,90.314,0.0800996,7.99427,0.0102933,0.00269193,7.99428,0.61593,0.218742
-516.6,356.829,90.314,0.0800998,7.99392,0.0108447,0.00282979,7.99392,0.615933,0.221272
-504,356.829,90.314,0.0801,7.99356,0.011427,0.00296439,7.99356,0.615936,0.223802
-491.4,356.829,90.314,0.0801002,7.99319,0.0120326,0.00311991,7.9932,0.61594,0.226393
-478.8,356.829,90.314,0.0801004,7.99282,0.0126831,0.00327416,7.99283,0.615943,0.228947
-466.2,356.829,90.314,0.0801007,7.99245,0.013354,0.00344664,7.99246,0.615947,0.231554
-453.6,356.829,90.314,0.0801009,7.99208,0.0140761,0.00362675,7.99209,0.615951,0.234109
-441,356.829,90.314,0.0801012,7.99171,0.0148312,0.00381044,7.99172,0.615956,0.23664
-428.4,356.829,90.314,0.0801015,7.99135,0.0156206,0.00401772,7.99136,0.61596,0.239141
-415.8,356.829,90.314,0.0801018,7.99098,0.0164883,0.00420872,7.991,0.615965,0.241503
-403.2,356.829,90.314,0.0801021,7.99062,0.0173399,0.00443343,7.99064,0.61597,0.243905
-390.6,356.829,90.314,0.0801025,7.99029,0.018271,0.00465975,7.99031,0.615975,0.246119
-378,356.829,90.314,0.0801028,7.98996,0.0193476,0.00488813,7.98998,0.61598,0.248154
-365.4,356.829,90.314,0.0801032,7.98963,0.0201395,0.00512271,7.98966,0.615986,0.250252
-352.8,356.829,90.314,0.0801036,7.98935,0.0214153,0.00538616,7.98938,0.615992,0.251922
-340.2,356.829,90.314,0.0801039,7.98906,0.0224738,0.00565396,7.9891,0.615998,0.253406
-327.6,356.829,90.314,0.0801044,7.9888,0.023449,0.00592083,7.98883,0.616004,0.255139
-315,356.829,90.314,0.0801049,7.98859,0.0250306,0.00623188,7.98864,0.616012,0.256115
-302.4,356.829,90.314,0.0801054,7.98838,0.0261423,0.00654184,7.98843,0.616019,0.25708
-289.8,356.829,90.314,0.0801059,7.98822,0.0276476,0.00687894,7.98827,0.616027,0.257833
-277.2,356.829,90.314,0.0801065,7.98807,0.0288713,0.00719252,7.98813,0.616036,0.25785
-264.6,356.829,90.314,0.0801071,7.98795,0.0305075,0.00760846,7.98801,0.616047,0.257904
-252,356.829,90.314,0.0801077,7.98795,0.0324422,0.00802998,7.98802,0.616056,0.256972
-239.4,356.829,90.314,0.0801083,7.98801,0.0339323,0.00840144,7.98809,0.616065,0.255571
-226.8,356.829,90.314,0.0801089,7.98815,0.0356744,0.00880483,7.98824,0.616075,0.253726
-214.2,356.829,90.314,0.0801095,7.98845,0.0373074,0.00917012,7.98854,0.616084,0.250554
-201.6,356.829,90.314,0.0801102,7.98889,0.0390894,0.00955865,7.98899,0.616093,0.246041
-189,356.829,90.314,0.0801108,7.98942,0.040926,0.00996139,7.98953,0.616103,0.240434
-176.4,356.829,90.314,0.0801114,7.99005,0.0427781,0.0103746,7.99017,0.616112,0.234134
-163.8,356.829,90.314,0.0801119,7.99082,0.0446028,0.0107769,7.99095,0.61612,0.226851
-151.2,356.829,90.314,0.0801124,7.99173,0.0463929,0.0111705,7.99187,0.616127,0.218426
-138.6,356.829,90.314,0.0801128,7.99279,0.0481378,0.01155,7.99295,0.616133,0.208785
-126,356.829,90.314,0.0801131,7.994,0.0498248,0.0119184,7.99417,0.616138,0.197931
-113.4,356.829,90.314,0.0801133,7.99536,0.0514354,0.0122641,7.99554,0.616142,0.185829
-100.8,356.829,90.314,0.0801134,7.99687,0.0529559,0.0125917,7.99705,0.616144,0.172512
-88.2,356.829,90.314,0.0801134,7.99852,0.0543627,0.0128905,7.99871,0.616144,0.157962
-75.6,356.829,90.314,0.0801133,8.00031,0.0556378,0.0131626,8.00051,0.616141,0.142254
-63,356.829,90.314,0.080113,8.00223,0.0567556,0.0134014,8.00244,0.616137,0.125444
-50.4,356.829,90.314,0.0801125,8.00426,0.0576953,0.0136048,8.00448,0.616129,0.107659
-37.8,356.829,90.314,0.0801118,8.0064,0.0584378,0.0137725,8.00663,0.616119,0.0890266
-25.2,356.829,90.314,0.080111,8.00862,0.0589617,0.0138966,8.00885,0.616106,0.0697118
-12.6,356.829,90.314,0.0801099,8.01089,0.0592628,0.0139876,8.01112,0.61609,0.0499229
7.79481e-14,356.829,90.314,0.0801087,8.0132,0.0593171,0.0140217,8.01343,0.61607,0.029827
12.6,356.829,90.314,0.0801072,8.01551,0.0591421,0.0140371,8.01574,0.616047,0.00974046
25.2,356.829,90.314,0.0801055,8.0178,0.0587176,0.0139757,8.01802,0.616021,-0.0102741
37.8,356.829,90.314,0.0801036,8.02003,0.0580733,0.013915,8.02025,0.615992,-0.0297337
50.4,356.829,90.314,0.0801014,8.0222,0.0572029,0.0137703,8.02241,0.615959,-0.0487446
63,356.829,90.314,0.0800991,8.02425,0.0561155,0.0136157,8.02446,0.615923,-0.0667838
75.6,356.829,90.314,0.0800965,8.0262,0.054868,0.0134127,8.0264,0.615883,-0.083952
88.2,356.829,90.314,0.0800937,8.02801,0.0534195,0.0131535,8.0282,0.61584,-0.0999956
100.8,356.829,90.314,0.0800907,8.02967,0.0518611,0.0128954,8.02985,0.615794,-0.114721
113.4,356.829,90.314,0.0800875,8.03116,0.0501812,0.0125485,8.03133,0.615745,-0.128321
126,356.829,90.314,0.0800841,8.03249,0.0483455,0.0122342,8.03265,0.615693,-0.14016
138.6,356.829,90.314,0.0800806,8.03364,0.0465674,0.0118725,8.03378,0.615639,-0.151081
151.2,356.829,90.314,0.080077,8.03464,0.0445318,0.0114761,8.03477,0.615583,-0.159805
